Date,Open,High,Low,Close,Volume
2013.5.30,"31,850","32,200","31,700","31,850","10,882,238"
2013.5.31,"32,200","32,200","31,750","32,200","3,870,613"
2013.6.3,"31,950","32,150","31,750","31,900","3,449,693"
2013.6.4,"32,150","32,450","32,000","32,250","3,233,657"
2013.6.5,"32,350","32,400","31,150","31,150","4,570,226"
2013.6.7,"31,650","31,900","30,900","31,100","5,758,634"
2013.6.10,"31,700","32,900","31,600","32,650","6,709,195"
2013.6.11,"32,900","32,950","32,300","32,500","3,941,737"
2013.6.12,"32,300","32,700","32,250","32,350","2,590,486"
2013.6.13,"32,250","32,450","31,600","32,050","6,075,091"
2013.6.14,"32,150","32,250","31,200","31,500","3,971,095"
2013.6.17,"31,400","31,600","30,100","30,450","6,582,178"
2013.6.18,"30,900","31,750","30,900","31,750","5,215,736"
2013.6.19,"32,000","32,400","31,550","31,900","4,438,175"
2013.6.20,"31,400","31,700","30,850","31,050","4,371,986"
2013.6.21,"30,200","31,000","30,000","30,800","5,163,521"
2013.6.24,"30,900","30,950","29,750","29,750","4,897,019"
2013.6.25,"29,500","30,300","28,900","29,500","6,659,713"
2013.6.26,"30,150","30,400","29,700","30,250","5,040,418"
2013.6.27,"30,900","31,000","30,600","30,650","5,209,137"
2013.6.28,"30,900","31,200","30,450","31,200","4,309,458"
2013.7.1,"30,950","31,850","30,850","31,550","4,062,599"
2013.7.2,"31,500","31,550","28,750","28,800","21,019,436"
2013.7.3,"29,350","29,800","28,550","28,750","10,969,350"
2013.7.4,"28,950","29,050","28,000","28,750","9,130,872"
2013.7.5,"28,950","29,300","27,950","28,400","7,983,219"
2013.7.8,"28,100","28,600","27,400","27,800","7,227,558"
2013.7.9,"28,050","28,450","27,750","28,350","5,276,470"
2013.7.10,"28,150","28,300","27,400","27,500","6,362,139"
2013.7.11,"27,900","28,400","27,650","28,400","6,330,650"
2013.7.12,"28,450","28,650","28,100","28,500","4,499,172"
2013.7.15,"28,500","28,750","28,050","28,450","2,613,544"
2013.7.16,"28,650","28,700","28,300","28,450","2,886,705"
2013.7.17,"28,750","28,850","28,200","28,600","4,374,401"
2013.7.18,"28,950","29,450","28,750","29,200","6,437,820"
2013.7.19,"29,300","29,350","28,400","28,400","5,306,867"
2013.7.22,"28,400","28,500","27,850","28,000","5,042,732"
2013.7.23,"27,900","28,400","27,750","28,200","4,952,809"
2013.7.24,"28,300","28,750","28,300","28,550","3,818,831"
2013.7.25,"29,150","29,250","28,400","28,600","6,778,488"
2013.7.26,"28,850","28,850","27,900","28,150","7,755,181"
2013.7.29,"27,950","27,950","26,900","27,000","15,227,768"
2013.7.30,"27,050","27,300","26,600","27,100","6,903,868"
2013.7.31,"27,200","27,350","27,150","27,200","4,386,284"
2013.8.1,"27,250","27,450","27,100","27,400","6,151,190"
2013.8.2,"27,500","27,700","27,250","27,450","6,877,232"
2013.8.5,"27,300","27,400","27,150","27,400","4,180,804"
2013.8.6,"27,600","27,750","27,350","27,550","4,125,157"
2013.8.7,"27,350","27,400","26,550","26,550","7,771,130"
2013.8.8,"26,350","26,600","26,000","26,200","5,396,449"
2013.8.9,"26,200","27,100","26,200","26,650","4,669,522"
2013.8.12,"26,650","27,300","26,600","27,000","3,849,323"
2013.8.13,"27,050","28,300","27,050","28,300","8,719,662"
2013.8.14,"28,750","29,200","28,600","29,150","10,262,550"
2013.8.16,"28,700","29,000","28,500","28,700","5,110,848"
2013.8.19,"28,550","28,650","28,300","28,550","2,594,470"
2013.8.20,"28,500","29,150","28,400","28,500","5,699,909"
2013.8.21,"28,700","28,850","28,050","28,200","3,079,266"
2013.8.22,"27,800","28,350","27,700","28,050","3,639,542"
2013.8.23,"28,400","28,850","28,300","28,500","4,137,108"
2013.8.26,"28,500","28,700","28,150","28,350","2,937,697"
2013.8.27,"28,100","28,350","27,800","27,950","3,547,412"
2013.8.28,"27,350","27,850","27,350","27,700","3,556,086"
2013.8.29,"27,700","28,000","27,400","27,450","5,326,833"
2013.8.30,"27,600","28,250","27,550","28,250","5,663,772"
2013.9.2,"28,500","28,650","28,200","28,300","3,035,909"
2013.9.3,"28,550","28,650","28,300","28,450","3,100,871"
2013.9.4,"28,400","28,700","28,200","28,650","3,042,973"
2013.9.5,"27,400","28,150","27,300","28,150","20,625,403"
2013.9.6,"28,100","28,250","26,850","27,100","12,199,781"
2013.9.9,"27,600","28,450","27,550","28,450","9,571,714"
2013.9.10,"28,550","28,950","28,400","28,950","6,680,750"
2013.9.11,"29,100","29,300","28,700","28,900","4,893,860"
2013.9.12,"29,000","29,300","28,750","28,900","6,018,991"
2013.9.13,"28,900","29,250","28,800","29,000","4,674,307"
2013.9.16,"29,300","29,850","29,300","29,800","5,218,534"
2013.9.17,"30,000","30,450","29,650","30,300","6,788,948"
2013.9.23,"30,650","30,700","30,200","30,550","4,872,847"
2013.9.24,"30,400","30,850","30,250","30,500","3,788,474"
2013.9.25,"30,300","30,400","29,600","29,750","4,839,999"
2013.9.26,"29,750","30,600","29,700","30,350","4,297,077"
2013.9.27,"30,550","30,600","29,850","30,350","3,597,617"
2013.9.30,"30,300","30,750","30,000","30,250","3,883,347"
2013.10.1,"30,200","30,500","29,800","29,950","3,094,789"
2013.10.2,"30,650","31,250","30,600","31,150","7,077,277"
2013.10.4,"31,700","32,450","31,550","32,450","10,794,205"
2013.10.7,"32,750","33,100","32,600","32,900","10,211,692"
2013.10.8,"32,800","32,900","32,450","32,750","20,161,933"
2013.10.10,"32,750","33,900","32,700","33,600","6,362,115"
2013.10.11,"33,900","34,000","33,100","33,350","6,953,280"
2013.10.14,"33,100","33,400","32,550","33,100","4,504,637"
2013.10.15,"33,450","33,600","33,250","33,450","2,875,473"
2013.10.16,"33,800","34,300","33,250","33,400","3,964,240"
2013.10.17,"33,800","33,900","33,400","33,800","3,432,731"
2013.10.18,"34,000","34,650","33,950","34,600","4,896,108"
2013.10.21,"34,650","35,000","33,900","34,100","4,601,446"
2013.10.22,"34,000","34,000","32,600","32,600","9,113,649"
2013.10.23,"32,900","33,200","32,500","32,500","5,848,372"
2013.10.24,"32,500","33,150","32,300","33,100","3,285,591"
2013.10.25,"32,950","33,000","32,500","32,600","3,464,261"
2013.10.28,"32,650","33,250","32,600","33,100","3,104,202"
2013.10.29,"33,350","33,600","31,900","31,950","6,681,059"
2013.10.30,"32,300","33,000","32,300","32,850","4,858,305"
2013.10.31,"32,800","32,800","31,950","31,950","4,023,353"
2013.11.1,"32,150","33,300","32,100","33,250","4,753,636"
2013.11.4,"33,350","33,500","32,950","33,050","2,893,775"
2013.11.5,"33,000","33,050","32,250","32,550","1,860,583"
2013.11.6,"32,350","32,950","32,350","32,500","1,872,076"
2013.11.7,"32,600","32,750","32,350","32,350","1,825,749"
2013.11.8,"32,050","32,950","32,050","32,250","2,964,930"
2013.11.11,"32,400","32,700","31,350","31,500","3,518,342"
2013.11.12,"31,900","32,400","31,700","31,950","3,027,493"
2013.11.13,"31,850","32,000","31,500","31,550","2,266,975"
2013.11.14,"32,350","32,650","32,000","32,300","3,084,645"
2013.11.15,"32,550","33,800","32,550","33,700","5,187,831"
2013.11.18,"33,900","34,100","33,500","33,750","2,917,194"
2013.11.19,"33,700","33,850","33,300","33,450","2,790,771"
2013.11.20,"33,150","33,200","32,350","32,500","4,652,929"
2013.11.21,"32,400","32,450","31,750","32,050","3,397,106"
2013.11.22,"32,800","32,900","32,250","32,400","3,511,174"
2013.11.25,"32,800","33,400","32,750","33,250","2,869,284"
2013.11.26,"33,300","33,600","32,750","33,600","3,288,876"
2013.11.27,"33,750","34,700","33,500","34,600","6,944,989"
2013.11.28,"35,100","35,450","34,850","35,450","6,520,172"
2013.11.29,"35,550","35,900","35,150","35,400","4,030,182"
2013.12.2,"35,650","35,900","35,250","35,700","3,268,831"
2013.12.3,"35,500","35,700","34,600","34,700","4,945,227"
2013.12.4,"34,850","35,400","34,750","34,800","3,284,235"
2013.12.5,"34,550","34,900","34,200","34,250","4,205,701"
2013.12.6,"34,400","35,650","34,400","35,500","4,156,598"
2013.12.9,"36,000","36,700","35,950","36,350","5,211,103"
2013.12.10,"36,800","37,100","36,400","36,500","5,070,477"
2013.12.11,"36,500","37,150","36,400","36,800","3,600,547"
2013.12.12,"36,300","36,500","35,850","36,450","5,008,826"
2013.12.13,"36,300","36,600","35,850","36,500","2,488,730"
2013.12.16,"36,600","37,200","36,550","37,150","3,285,802"
2013.12.17,"37,500","37,550","36,550","36,600","3,534,783"
2013.12.18,"36,600","36,800","35,450","35,550","4,929,380"
2013.12.19,"35,950","36,150","34,800","34,900","6,726,027"
2013.12.20,"35,200","35,750","34,900","35,300","3,905,267"
2013.12.23,"35,600","37,000","35,550","37,000","5,630,251"
2013.12.24,"37,000","37,100","36,550","36,750","2,771,057"
2013.12.26,"36,900","37,000","35,900","36,000","3,738,849"
2013.12.27,"36,450","36,950","36,350","36,650","2,088,963"
2013.12.30,"36,800","37,000","36,250","36,800","2,537,422"
2014.1.2,"37,100","37,350","35,550","35,550","4,503,101"
2014.1.3,"35,700","36,450","35,600","36,300","3,866,819"
2014.1.6,"36,400","37,700","36,350","37,650","5,489,696"
2014.1.7,"37,350","37,950","37,200","37,800","3,365,854"
2014.1.8,"38,550","39,100","38,150","39,000","6,541,929"
2014.1.9,"39,150","39,250","38,500","38,850","4,456,686"
2014.1.10,"38,450","38,700","37,700","38,500","4,661,839"
2014.1.13,"38,350","39,000","38,150","38,150","2,173,830"
2014.1.14,"37,750","38,400","37,350","38,400","2,373,406"
2014.1.15,"38,700","38,750","36,450","36,650","11,312,073"
2014.1.16,"36,900","37,000","36,050","36,550","5,058,860"
2014.1.17,"36,600","36,850","36,000","36,000","3,390,054"
2014.1.20,"36,050","36,850","36,050","36,850","3,038,514"
2014.1.21,"36,950","37,100","36,400","36,400","2,458,095"
2014.1.22,"36,100","36,350","35,000","36,300","8,866,139"
2014.1.23,"36,300","36,650","35,400","35,400","5,413,166"
2014.1.24,"35,350","36,150","35,350","35,900","4,696,232"
2014.1.27,"35,100","35,550","35,000","35,250","3,810,292"
2014.1.28,"35,550","36,800","35,250","36,800","5,134,501"
2014.1.29,"37,100","37,900","37,000","37,850","5,768,140"
2014.2.3,"37,500","38,200","37,450","37,950","3,258,954"
2014.2.4,"37,350","37,400","36,500","36,500","5,123,321"
2014.2.5,"36,900","37,000","36,000","36,650","3,722,340"
2014.2.6,"37,050","38,600","37,000","38,600","6,520,048"
2014.2.7,"39,300","39,500","38,900","39,300","6,263,133"
2014.2.10,"39,400","39,950","39,000","39,000","2,749,618"
2014.2.11,"39,200","39,600","38,950","39,000","1,922,133"
2014.2.12,"39,600","39,850","39,200","39,850","3,365,602"
2014.2.13,"39,850","40,200","39,700","39,900","3,408,592"
2014.2.14,"39,950","40,100","39,000","39,050","3,144,548"
2014.2.17,"39,450","39,700","38,400","38,700","3,462,266"
2014.2.18,"38,800","39,000","38,550","38,800","1,740,161"
2014.2.19,"38,650","39,400","38,500","39,150","2,779,561"
2014.2.20,"39,400","39,650","38,700","38,800","2,634,888"
2014.2.21,"39,250","39,700","39,050","39,300","3,222,452"
2014.2.24,"39,100","39,350","38,700","38,850","1,853,563"
2014.2.25,"39,000","39,100","37,850","38,650","5,377,950"
2014.2.26,"38,500","39,700","38,450","39,250","3,372,770"
2014.2.27,"39,650","39,650","39,100","39,500","2,537,038"
2014.2.28,"39,700","39,700","38,550","38,750","3,571,285"
2014.3.3,"38,300","38,950","38,200","38,950","2,334,413"
2014.3.4,"38,600","39,050","38,550","38,950","1,659,174"
2014.3.5,"39,600","39,600","39,200","39,450","2,287,413"
2014.3.6,"39,450","39,450","38,900","39,100","1,894,702"
2014.3.7,"39,300","39,350","38,300","38,550","3,360,351"
2014.3.10,"38,350","38,650","37,650","37,700","3,290,391"
2014.3.11,"37,700","38,200","37,650","37,750","2,570,762"
2014.3.12,"37,550","38,050","37,350","37,400","3,136,809"
2014.3.13,"37,800","38,600","37,700","38,050","2,831,772"
2014.3.14,"37,550","38,300","37,000","37,950","4,047,773"
2014.3.17,"37,400","37,450","36,600","36,700","4,053,729"
2014.3.18,"37,200","37,400","36,350","36,350","4,067,115"
2014.3.19,"36,850","37,150","36,550","37,000","3,174,111"
2014.3.20,"36,900","37,400","36,700","36,950","1,966,739"
2014.3.21,"37,400","38,750","37,400","38,700","4,027,721"
2014.3.24,"38,750","38,800","38,000","38,150","2,911,594"
2014.3.25,"38,250","38,300","37,500","37,600","2,484,259"
2014.3.26,"38,100","38,400","37,650","38,400","2,520,441"
2014.3.27,"38,050","38,400","37,550","37,700","2,539,853"
2014.3.28,"37,850","37,900","37,000","37,050","3,497,637"
2014.3.31,"37,000","37,100","35,550","36,000","8,110,589"
2014.4.1,"36,650","37,100","36,600","37,000","4,963,237"
2014.4.2,"37,450","37,700","36,800","37,050","3,128,863"
2014.4.3,"37,300","37,350","36,500","36,550","2,239,712"
2014.4.4,"36,750","37,250","36,600","37,250","3,042,845"
2014.4.7,"36,800","37,000","36,500","37,000","2,614,349"
2014.4.8,"36,650","37,200","36,650","36,750","2,287,296"
2014.4.9,"36,900","37,700","36,850","37,650","2,781,992"
2014.4.10,"37,600","37,850","37,400","37,700","1,940,111"
2014.4.11,"37,450","37,600","36,850","37,050","2,678,811"
2014.4.14,"37,100","37,250","36,900","36,900","1,769,488"
2014.4.15,"37,450","37,950","37,150","37,400","2,511,655"
2014.4.16,"37,750","37,900","37,550","37,650","2,279,437"
2014.4.17,"38,050","38,300","37,850","38,050","2,518,569"
2014.4.18,"39,400","39,550","38,900","39,200","6,226,765"
2014.4.21,"39,300","39,500","39,000","39,400","2,012,021"
2014.4.22,"39,900","40,050","39,750","39,800","4,429,639"
2014.4.23,"40,200","40,850","40,050","40,750","6,302,966"
2014.4.24,"40,850","40,900","40,150","40,900","4,202,633"
2014.4.25,"41,100","41,350","40,650","40,750","6,413,507"
2014.4.28,"40,450","40,800","39,900","40,500","2,962,593"
2014.4.29,"40,250","40,500","39,600","39,700","2,864,162"
2014.4.30,"39,700","40,300","39,650","40,150","2,280,636"
2014.5.2,"41,200","41,350","40,550","40,650","3,374,051"
2014.5.7,"41,000","41,350","40,900","41,100","2,617,891"
2014.5.8,"41,450","41,450","40,550","40,650","2,228,813"
2014.5.9,"40,950","41,200","40,250","41,150","2,286,422"
2014.5.12,"40,900","41,600","40,900","41,400","2,028,310"
2014.5.13,"41,850","42,000","41,700","41,700","2,671,855"
2014.5.14,"42,200","42,200","41,750","42,100","2,857,522"
2014.5.15,"41,850","42,100","41,600","42,000","2,002,289"
2014.5.16,"42,000","42,300","41,800","42,250","1,793,135"
2014.5.19,"42,000","42,150","40,750","40,900","3,868,734"
2014.5.20,"41,100","42,000","41,100","42,000","3,173,904"
2014.5.21,"41,950","42,250","41,650","41,900","2,044,792"
2014.5.22,"42,400","42,750","42,150","42,400","2,314,558"
2014.5.23,"42,300","42,500","41,950","42,350","2,091,017"
2014.5.26,"42,600","42,750","42,350","42,400","1,337,761"
2014.5.27,"42,600","42,650","42,050","42,200","1,206,673"
2014.5.28,"42,750","42,750","42,400","42,600","2,267,797"
2014.5.29,"42,700","42,900","42,450","42,600","2,788,250"
2014.5.30,"42,600","44,150","42,600","44,150","5,719,933"
2014.6.2,"44,200","45,200","44,150","44,700","2,594,762"
2014.6.3,"44,250","45,050","44,000","44,650","2,452,555"
2014.6.5,"45,300","46,450","44,850","46,450","3,867,206"
2014.6.9,"47,000","47,450","46,000","46,100","4,008,341"
2014.6.10,"46,600","47,350","46,500","47,350","2,173,265"
2014.6.11,"47,550","47,950","46,750","47,000","2,699,834"
2014.6.12,"48,000","48,450","46,850","47,400","3,533,745"
2014.6.13,"47,000","47,200","46,400","47,050","2,038,552"
2014.6.16,"46,600","48,550","46,400","48,350","2,328,428"
2014.6.17,"49,000","49,850","48,850","49,350","3,064,765"
2014.6.18,"49,400","49,700","48,850","49,000","8,540,327"
2014.6.19,"49,850","50,700","49,700","50,700","3,832,975"
2014.6.20,"50,900","50,900","49,100","49,400","7,739,475"
2014.6.23,"49,250","49,700","48,250","48,900","3,331,587"
2014.6.24,"49,000","50,300","48,950","50,300","3,486,605"
2014.6.25,"50,200","50,900","49,600","49,800","2,370,023"
2014.6.26,"50,300","50,600","48,050","48,750","4,329,921"
2014.6.27,"48,350","48,500","47,500","47,500","4,132,822"
2014.6.30,"47,900","48,750","47,850","48,550","3,033,278"
2014.7.1,"49,450","49,450","48,400","48,450","2,661,236"
2014.7.2,"49,150","50,500","49,000","50,400","4,295,212"
2014.7.3,"50,700","51,000","50,200","50,900","2,679,502"
2014.7.4,"51,000","51,000","49,550","50,400","2,256,886"
2014.7.7,"50,400","51,700","49,900","51,600","2,222,399"
2014.7.8,"51,300","52,000","51,100","51,900","2,207,233"
2014.7.9,"51,500","51,500","49,600","49,750","4,902,932"
2014.7.10,"49,750","50,300","49,300","49,300","2,652,157"
2014.7.11,"48,950","49,250","48,350","48,950","2,438,265"
2014.7.14,"49,250","50,200","49,100","49,350","2,127,881"
2014.7.15,"50,300","50,400","49,550","49,750","1,757,915"
2014.7.16,"50,000","51,000","49,900","51,000","2,314,317"
2014.7.17,"51,600","52,400","51,300","51,500","3,615,315"
2014.7.18,"50,200","51,100","49,900","50,800","2,334,689"
2014.7.21,"51,300","51,700","50,300","50,500","1,627,408"
2014.7.22,"50,100","51,000","49,650","51,000","2,319,621"
2014.7.23,"50,900","51,000","49,400","49,450","2,861,486"
2014.7.24,"49,650","49,700","47,450","47,550","7,777,210"
2014.7.25,"47,800","48,300","47,200","47,500","4,385,822"
2014.7.28,"47,450","47,950","46,400","46,550","5,195,081"
2014.7.29,"45,200","45,700","44,400","44,400","8,507,170"
2014.7.30,"45,000","46,750","45,000","46,750","6,237,617"
2014.7.31,"46,050","46,500","45,100","45,450","5,587,330"
2014.8.1,"44,100","46,400","44,000","46,300","5,318,497"
2014.8.4,"46,400","47,900","46,350","47,850","3,226,358"
2014.8.5,"48,250","48,300","46,500","47,300","3,424,229"
2014.8.6,"46,750","46,800","45,050","45,400","14,682,581"
2014.8.7,"45,700","46,100","44,650","45,200","3,846,213"
2014.8.8,"44,500","45,000","43,500","44,200","6,182,189"
2014.8.11,"44,900","45,550","44,500","45,000","3,098,675"
2014.8.12,"45,000","45,150","43,050","43,250","5,457,423"
2014.8.13,"43,600","44,450","43,500","43,900","3,848,799"
2014.8.14,"44,500","44,800","43,200","43,550","3,825,576"
2014.8.18,"44,400","44,400","43,650","43,850","2,842,982"
2014.8.19,"44,250","44,550","43,800","43,800","3,046,890"
2014.8.20,"44,150","45,350","44,100","45,350","3,912,499"
2014.8.21,"45,800","46,350","45,400","45,850","4,749,347"
2014.8.22,"46,700","46,750","45,350","45,950","2,874,325"
2014.8.25,"45,850","47,300","45,700","47,150","3,083,363"
2014.8.26,"47,150","47,300","46,550","46,700","2,110,839"
2014.8.27,"46,700","47,000","45,150","45,350","3,858,033"
2014.8.28,"45,600","45,650","44,400","45,600","3,705,945"
2014.8.29,"45,100","45,700","45,000","45,400","2,167,684"
2014.9.1,"45,700","45,800","44,500","44,500","1,892,686"
2014.9.2,"44,700","44,950","43,850","44,050","2,171,185"
2014.9.3,"43,450","43,750","41,700","41,800","8,149,751"
2014.9.4,"42,450","42,850","41,950","42,050","3,744,556"
2014.9.5,"42,600","43,300","42,500","43,200","3,074,526"
2014.9.11,"45,700","45,700","43,850","43,850","5,791,277"
2014.9.12,"44,200","44,550","44,050","44,500","1,445,681"
2014.9.15,"44,300","44,400","42,800","42,800","2,371,058"
2014.9.16,"42,300","43,600","42,300","43,500","2,247,094"
2014.9.17,"43,850","44,450","43,650","44,100","2,721,126"
2014.9.18,"43,800","44,100","42,800","42,900","1,766,197"
2014.9.19,"43,400","44,200","43,200","44,000","2,586,406"
2014.9.22,"43,550","43,700","42,850","43,250","1,476,639"
2014.9.23,"42,900","43,550","42,500","42,500","2,203,104"
2014.9.24,"42,550","44,400","42,500","44,200","3,922,847"
2014.9.25,"44,400","45,450","44,350","44,600","3,632,706"
2014.9.26,"44,500","45,800","44,300","45,600","3,154,902"
2014.9.29,"46,500","47,450","46,350","47,150","4,912,552"
2014.9.30,"46,900","47,300","46,250","46,750","3,038,001"
2014.10.1,"46,750","47,200","46,000","46,400","2,482,308"
2014.10.2,"46,000","47,300","45,700","47,100","2,952,839"
2014.10.6,"47,850","47,850","43,250","44,700","7,288,648"
2014.10.7,"44,500","45,350","42,950","44,700","5,680,210"
2014.10.8,"44,500","44,850","43,600","44,150","2,053,318"
2014.10.10,"42,050","42,950","41,850","42,200","4,630,979"
2014.10.13,"40,350","42,150","40,300","41,700","4,361,715"
2014.10.14,"41,750","43,450","41,550","43,300","2,953,492"
2014.10.15,"43,200","44,000","43,000","43,400","2,372,222"
2014.10.16,"43,500","45,200","43,450","45,100","3,553,225"
2014.10.17,"45,000","45,750","43,650","44,100","2,900,418"
2014.10.20,"44,100","45,050","43,550","44,900","1,788,929"
2014.10.21,"45,050","46,000","44,650","45,250","2,147,556"
2014.10.22,"46,250","46,700","45,900","46,300","2,420,313"
2014.10.23,"46,300","46,800","45,500","45,500","1,829,919"
2014.10.24,"46,450","46,500","45,050","45,300","2,214,244"
2014.10.27,"45,800","45,900","44,400","44,600","1,722,449"
2014.10.28,"45,150","46,100","45,000","46,000","2,907,131"
2014.10.29,"46,350","47,000","45,800","47,000","2,638,547"
2014.10.30,"47,300","47,450","46,400","47,200","2,924,313"
2014.10.31,"47,550","47,550","46,900","47,450","2,577,692"
2014.11.3,"48,000","48,250","47,600","48,050","2,388,430"
2014.11.4,"48,300","48,300","47,000","47,450","1,888,587"
2014.11.5,"47,850","47,950","46,900","47,200","1,617,220"
2014.11.6,"47,750","48,200","47,550","47,950","1,555,748"
2014.11.7,"47,950","47,950","47,000","47,400","1,624,430"
2014.11.10,"47,500","48,100","47,450","47,550","1,583,801"
2014.11.11,"48,000","48,000","47,200","47,600","1,558,513"
2014.11.12,"47,900","48,300","47,300","48,100","1,960,104"
2014.11.13,"48,350","48,350","47,600","48,100","1,421,799"
2014.11.14,"48,500","49,200","47,900","49,200","2,592,089"
2014.11.17,"49,200","49,350","45,700","45,900","5,493,082"
2014.11.18,"46,500","47,150","46,000","46,400","2,798,997"
